x,y,cluster_id
0.406224,-0.215067,2
0.077889,-1.054048,1
0.409376,-0.249723,2
0.751370,-0.609749,1
0.487727,-0.150741,2
0.294210,-0.385464,2
0.818860,-0.668703,1
0.620194,-0.744138,1
0.283208,-0.974949,1
1.059390,-0.073892,1
0.067262,-0.978291,1
0.155408,-0.931613,1
0.723311,-0.595444,1
0.975002,-0.050342,1
0.165572,-0.419572,2
0.482478,-0.123833,2
0.387795,-0.239371,2
-0.013503,-0.513412,2
0.120103,-1.025455,1
0.753066,-0.712322,1
0.414030,-0.281798,2
0.008181,-0.516240,2
0.062297,-0.484730,2
0.459558,-0.125785,2
0.187302,-0.412846,2
0.423515,-0.296315,2
0.300168,-0.308419,2
0.961080,-0.088294,1
0.581141,-0.132930,2
0.315629,-0.313016,2
0.901069,-0.657469,1
0.949257,-0.357407,1
0.170287,-0.536209,2
0.274526,-0.332885,2
0.225342,-0.946562,1
0.298494,-0.941894,1
0.623941,-0.800777,1
0.945749,-0.183244,1
0.568932,-0.882422,1
0.173212,-0.489023,2
0.427996,-0.257436,2
0.966612,-0.398529,1
0.956869,-0.398061,1
0.560491,-0.804940,1
0.984711,-0.290563,1
0.604921,-0.704536,1
0.926080,-0.057678,1
0.294770,-0.894203,1
0.212869,-0.523156,2
0.929979,-0.457976,1
0.148708,-0.932416,1
0.480005,-0.113067,2
0.443071,-0.820794,1
0.325615,-0.357500,2
0.377013,-0.316237,2
0.196112,-0.429519,2
0.407165,-0.322096,2
0.197718,-0.453416,2
0.191667,-0.446820,2
0.713595,-0.697241,1
0.374688,-0.402409,2
0.029129,-0.519498,2
0.700267,-0.768623,1
0.414610,-0.879976,1
0.446435,-0.054059,2
0.380064,-0.075803,2
0.700936,-0.843111,1
0.321632,-0.969893,1
0.224453,-0.405848,2
0.394242,-0.983581,1
0.608242,-0.862928,1
0.940911,-0.277590,1
1.051429,-0.043713,1
0.463805,-0.238222,2
0.446666,-0.810498,1
0.919678,-0.112341,1
0.285162,-0.293948,2
0.379492,-0.372685,2
0.890316,-0.529214,1
0.249170,-0.976964,1
0.931566,-0.406669,1
0.369706,-0.266856,2
-0.013794,-0.522136,2
0.069444,-0.957595,1
0.401384,-0.371168,2
0.316493,-0.430774,2
0.977539,-0.026993,1
0.774923,-0.629304,1
0.513856,-0.070642,2
0.790903,-0.730152,1
0.007486,-0.495421,2
0.548954,-0.014249,2
0.686138,-0.664454,1
0.544047,-0.821119,1
0.056688,-0.521239,2
0.203951,-0.488078,2
0.093802,-0.421988,2
0.393846,-0.321817,2
0.579615,-0.870560,1
0.395934,-0.239303,2
0.347913,-0.428283,2
0.687756,-0.570341,1
0.341629,-0.877512,1
0.537565,-0.057752,2
0.032950,-0.571231,2
0.051547,-0.532510,2
0.409237,-0.097154,2
0.739945,-0.628492,1
0.518947,-0.271021,2
0.133308,-1.017972,1
0.005823,-0.984119,1
0.037661,-0.931484,1
0.911970,-0.501663,1
0.373122,-0.886405,1
-0.003498,-0.435923,2
0.371079,-0.238315,2
0.390823,-0.316545,2
0.136436,-0.486604,2
0.778817,-0.745480,1
0.325942,-0.440871,2
0.952587,-0.434727,1
0.594251,-0.011385,2
0.926131,-0.452921,1
0.896985,-0.669708,1
0.479275,-0.052442,2
0.540835,-0.794645,1
0.317454,-1.037461,1
0.399327,-0.304346,2
0.325402,-0.454227,2
0.344421,-0.944037,1
0.235936,-0.494770,2
0.817447,-0.567554,1
0.663502,-0.731987,1
0.512882,-0.208472,2
0.910275,-0.107380,1
0.519255,-0.243502,2
0.511348,-0.251865,2
0.319484,-0.927919,1
0.379747,-0.289482,2
0.483739,-0.290491,2
0.328994,-0.158492,2
0.471486,-0.298015,2
0.219087,-0.479076,2
0.468292,-0.133699,2
0.982258,-0.068187,1
0.870154,-0.383864,1
0.821890,-0.606954,1
0.603024,-0.866021,1
0.153941,-0.374549,2
1.013357,-0.089963,1
0.900456,-0.144970,1
0.454698,-0.331733,2
0.340971,-0.429631,2
0.955969,-0.451785,1
0.166016,-0.980824,1
0.968959,-0.291429,1
0.346601,-0.370820,2
0.975842,-0.203220,1
0.072176,-0.516975,2
0.345186,-0.937465,1
0.513558,-0.203868,2
0.716879,-0.620401,1
0.713707,-0.558852,1
0.072465,-0.977014,1
0.149367,-0.492616,2
0.466547,-0.829850,1
0.609076,-0.765179,1
0.512136,-0.139261,2
0.609984,-0.885350,1
0.649632,-0.674070,1
0.552232,-0.024896,2
0.494992,-0.040373,2
0.512675,-0.007498,2
0.942517,-0.280371,1
0.628120,-0.773321,1
0.458566,-0.047532,2
0.507542,-0.813612,1
0.245349,-0.914264,1
0.757531,-0.551631,1
0.491499,-0.271993,2
0.827780,-0.430054,1
0.051808,-0.532414,2
0.522860,-0.079019,2
0.525677,-0.787119,1
0.664618,-0.776157,1
0.198367,-0.464556,2
0.859178,-0.595969,1
0.418331,-0.244952,2
0.178397,-0.397685,2
0.466497,-0.050465,2
0.282016,-0.408185,2
0.500687,-0.102662,2
0.419746,-0.366542,2
0.015431,-0.533724,2
0.991772,-0.341860,1
0.302881,-0.932255,1
0.247603,-0.490480,2
1.020342,-0.428628,1
1.034217,-0.111536,1
0.558706,-0.119351,2
0.264793,-0.337558,2
0.947620,-0.311420,1
0.336642,-0.363378,2
0.480703,-0.906566,1
0.810181,-0.641262,1
0.116479,-1.082310,1
0.363582,-0.249514,2
0.160247,-0.431950,2
0.835905,-0.520211,1
-0.011518,-0.996875,1
0.989536,-0.291205,1
0.851677,-0.355033,1
0.503709,-0.347513,2
0.172314,-1.005283,1
0.330258,-0.507251,2
0.530682,-0.227504,2
0.972474,-0.439034,1
0.295838,-0.357378,2
0.690573,-0.710684,1
0.945491,-0.281339,1
0.374608,-0.309010,2
0.469071,-0.023207,2
0.505919,-0.324110,2
0.693153,-0.685774,1
0.491438,-0.958549,1
0.289273,-0.980317,1
1.076363,-0.015204,1
0.419717,-0.180486,2
0.447153,-0.176640,2
0.979013,-0.179158,1
0.486542,-0.117450,2
0.532442,-0.813614,1
0.486103,-0.127859,2
0.537530,-0.040851,2
0.948057,-0.569236,1
0.042331,-0.986856,1
0.722583,-0.734347,1
0.881869,-0.362219,1
0.493495,-0.028558,2
0.488178,-0.022177,2
0.392108,-0.260741,2
0.408472,-0.216142,2
0.494925,-0.233147,2
0.482700,-0.069392,2
0.612748,-0.793111,1
0.364367,-0.210465,2
0.624588,-0.848214,1
0.271224,-0.472139,2
0.260422,-0.465176,2
0.463766,-0.046795,2
0.991692,-0.223085,1
0.558146,-0.729010,1
0.409652,-0.214740,2
0.434623,-0.302755,2
0.404112,-0.932429,1
0.523403,-0.906915,1
0.289684,-0.423697,2
0.794208,-0.355471,1
0.486860,-0.105264,2
0.402794,-0.016669,2
0.380744,-0.317278,2
0.444662,-0.219739,2
0.623051,-0.634495,1
0.453952,-0.009231,2
0.938785,-0.235382,1
0.137243,-0.425330,2
0.249357,-1.031262,1
0.100699,-0.463445,2
0.096050,-0.586243,2
0.299510,-0.365226,2
0.937864,-0.082675,1
0.238502,-0.359643,2
0.037565,-0.530175,2
0.318804,-1.016183,1
0.335826,-0.294023,2
0.597524,-0.095833,2
0.488483,-0.935642,1
0.444815,-0.089415,2
0.366515,-0.942556,1
0.031725,-0.466349,2
0.860172,-0.436356,1
0.352037,-0.201595,2
0.531458,-0.035022,2
0.304006,-0.276020,2
0.465408,-0.212206,2
0.768444,-0.515673,1
0.410908,-0.282154,2
0.377007,-0.168141,2
0.388764,-0.386166,2
0.144757,-0.453835,2
0.031297,-0.872528,1
1.038190,-0.096871,1
0.299068,-0.385922,2
0.491461,-0.067099,2
0.547576,-0.717737,1
0.442710,-0.106900,2
0.197710,-0.420238,2
0.207849,-1.010516,1
0.893719,-0.092177,1
0.598222,-0.841300,1
0.539180,-0.150161,2
0.925562,-0.236384,1
0.275385,-0.373152,2
0.249432,-0.935473,1
0.203711,-0.470640,2
0.422022,-0.886287,1
0.878504,-0.308343,1
0.391077,-0.281782,2
0.316479,-0.919272,1
0.412135,-0.932314,1
0.512490,-0.044148,2
0.433564,-0.168525,2
0.561593,-0.090881,2
0.994038,-0.018614,1
0.373066,-0.275505,2
0.567054,-0.895465,1
0.452050,-0.012737,2
0.453467,-0.114506,2
0.937612,-0.447718,1
0.485182,-0.063152,2
0.172849,-0.413040,2
0.324349,-0.352730,2
0.531582,-0.015965,2
0.273967,-0.426984,2
0.241358,-0.875809,1
0.047721,-1.011559,1
0.535806,-0.131125,2
0.703564,-0.694131,1
0.456702,-0.219515,2
0.354230,-0.308938,2
0.129532,-0.358111,2
0.407816,-0.367323,2
0.515714,-0.017878,2
0.037003,-0.473277,2
0.234818,-0.491466,2
-0.008565,-0.508306,2
0.091429,-0.472937,2
0.710509,-0.747054,1
0.143346,-0.482157,2
0.789980,-0.558794,1
0.843720,-0.674611,1
0.115194,-0.419662,2
0.010284,-0.477635,2
0.490056,-0.227919,2
0.454925,-0.216941,2
0.769836,-0.715629,1
0.209719,-0.990638,1
0.446041,-0.886079,1
-0.008637,-0.439881,2
0.448920,-0.378008,2
0.007864,-0.477359,2
0.222042,-0.916898,1
0.296874,-0.934141,1
0.384295,-0.301647,2
0.752401,-0.685682,1
1.019685,-0.037612,1
0.547903,-0.965327,1
0.501432,-0.868792,1
-0.002941,-0.457902,2
0.008073,-0.469395,2
0.158026,-0.495258,2
0.413363,-0.390447,2
0.409190,-0.274564,2
0.324499,-0.248709,2
0.137428,-0.505446,2
0.056060,-0.987793,1
0.754360,-0.638339,1
0.362168,-0.259752,2
0.752806,-0.693139,1
0.550130,-0.853109,1
0.881217,-0.503405,1
0.396142,-0.250971,2
0.841703,-0.508742,1
-0.002651,-0.404688,2
0.939190,-0.208281,1
0.236185,-0.376569,2
0.494477,-0.066508,2
0.596281,-0.755617,1
0.884253,-0.330588,1
0.055651,-0.989564,1
0.480867,-0.282580,2
0.167430,-0.546839,2
0.988372,-0.353513,1
0.232864,-0.938983,1
0.977645,-0.208092,1
0.767111,-0.401826,1
0.208522,-0.946090,1
0.521145,-0.139342,2
0.195824,-0.334560,2
-0.002818,-1.053814,1
0.216733,-0.952151,1
0.470081,-0.242726,2
0.201310,-0.456709,2
0.824590,-0.645286,1
0.816390,-0.625934,1
0.040943,-0.426647,2
0.523219,-0.844943,1
0.432499,-0.123252,2
0.946416,-0.107430,1
0.499771,-0.020851,2
0.737028,-0.748226,1
0.140291,-0.523929,2
0.293280,-0.310885,2
0.211467,-0.947417,1
0.434849,-0.274218,2
1.030328,-0.063866,1
0.930887,-0.544701,1
0.994650,-0.198371,1
0.073639,-0.457966,2
0.464460,-0.078121,2
0.463700,-0.139055,2
0.486139,-0.022310,2
0.036356,-0.991802,1
0.888509,-0.631860,1
0.231080,-0.397760,2
0.260909,-0.296142,2
0.279930,-0.321107,2
0.133724,-0.439267,2
0.999199,-0.255027,1
0.461504,-0.300300,2
0.684603,-0.786542,1
0.036727,-1.032255,1
0.081632,-0.381397,2
0.993828,-0.268361,1
0.627108,-0.816769,1
0.216010,-1.081536,1
0.458266,-0.218293,2
0.421484,-0.114050,2
0.199641,-1.009296,1
0.881100,-0.413031,1
0.320237,-0.213729,2
0.737251,-0.697845,1
0.285298,-1.044518,1
0.518810,-0.209958,2
0.508830,-0.088045,2
0.519934,-0.940787,1
0.829229,-0.675673,1
0.719614,-0.721619,1
0.200212,-0.432042,2
0.507555,-0.160531,2
0.900957,-0.582236,1
0.876848,-0.257146,1
0.451718,-0.151262,2
0.232023,-0.367334,2
0.929699,-0.459615,1
1.021493,-0.227689,1
0.145940,-0.467167,2
1.061191,-0.193430,1
0.225899,-0.989755,1
0.324951,-0.318991,2
0.438321,-0.269528,2
0.571872,-0.866063,1
0.401358,-0.910836,1
0.950656,-0.426024,1
0.970793,-0.357311,1
1.075567,-0.173269,1
0.918715,-0.496097,1
0.133089,-0.515149,2
0.954883,-0.118402,1
1.032683,-0.083426,1
0.535814,-0.839374,1
0.431185,-0.066304,2
0.518532,-0.078001,2
0.460618,-0.368949,2
0.549500,-0.863365,1
0.325104,-0.322089,2
0.869919,-0.593159,1
0.135322,-0.526419,2
0.325101,-1.040273,1
0.022761,-0.930383,1
0.348422,-0.981431,1
0.577976,-0.018373,2
0.400045,-0.103629,2
0.918223,-0.346619,1
0.780341,-0.633116,1
0.211452,-0.410186,2
0.893811,-0.163101,1
0.725471,-0.567473,1
0.260186,-0.471178,2
0.064600,-0.546924,2
0.320476,-0.331235,2
0.669463,-0.805210,1
0.691711,-0.738668,1
0.086314,-1.025620,1
0.473506,-0.088557,2
0.453232,-0.216441,2
0.600380,-0.876565,1
0.279383,-0.412635,2
0.470761,-0.271165,2
0.260715,-0.511147,2
0.393297,-0.319276,2
0.678906,-0.728284,1
0.171426,-0.920243,1
0.257473,-1.049928,1
0.032366,-0.490432,2
0.111834,-1.034963,1
0.836047,-0.458423,1
0.432704,-0.044495,2
0.612087,-0.843059,1
0.468611,-0.873080,1
0.944589,-0.167561,1
0.986861,-0.114456,1
0.860991,-0.448563,1
0.256920,-0.979900,1
0.192399,-0.393896,2
0.441415,-0.911617,1
0.418849,-0.118666,2
0.296817,-0.452753,2
0.043466,-1.092802,1
0.417154,-0.205124,2
0.300544,-0.414147,2
0.948773,-0.413228,1
0.271085,-0.502758,2
0.970270,-0.104638,1
0.481480,-0.132887,2
0.263442,-0.416943,2
0.462898,-0.008190,2
0.564339,-0.766487,1
0.266951,-0.389380,2
1.038551,-0.065992,1
0.889250,-0.503662,1
0.414862,-0.231248,2
0.414689,-0.382042,2
0.423132,-0.187495,2
0.751243,-0.680373,1
0.658710,-0.634133,1
0.851795,-0.390579,1
0.997268,-0.286024,1
0.808380,-0.541721,1
0.986822,-0.026201,1
0.907797,-0.416767,1
0.575061,-0.168714,2
0.485645,-0.235278,2
0.014634,-0.980250,1
0.299416,-0.484754,2
0.795912,-0.623456,1
0.163652,-1.018385,1
0.135695,-0.434710,2
0.143177,-0.962941,1
0.991382,-0.225440,1
0.449633,-0.252339,2
0.707529,-0.666929,1
0.074169,-0.533503,2
0.324766,-0.961303,1
0.456105,-0.060854,2
0.935857,-0.177915,1
0.061255,-0.461935,2
0.422440,-0.317067,2
0.649716,-0.669308,1
0.452236,-0.064518,2
0.399489,-0.957591,1
0.115678,-0.616526,2
0.529986,-0.018157,2
1.001177,-0.324907,1
0.615716,-0.742936,1
0.422554,-0.232099,2
0.973957,-0.103281,1
0.290270,-0.940750,1
0.473066,-0.866981,1
0.415006,-0.195097,2
0.190294,-0.938223,1
0.786886,-0.583366,1
0.781930,-0.566811,1
0.514622,-0.052774,2
0.766546,-0.433319,1
0.723755,-0.713329,1
0.008782,-1.019248,1
0.182682,-0.514827,2
0.464155,-0.030624,2
0.880950,-0.465231,1
0.488465,-0.931953,1
0.190872,-0.888988,1
0.909073,-0.571465,1
0.399750,-0.343011,2
0.470170,-0.116070,2
0.081009,-0.592246,2
0.268503,-0.847036,1
0.889540,-0.576500,1
0.875672,-0.480577,1
0.489662,-0.025455,2
0.372019,-0.259265,2
1.036079,-0.111285,1
0.910160,-0.168644,1
0.376671,-0.319598,2
0.474525,-0.174360,2
0.827612,-0.614920,1
0.402609,-0.391496,2
1.070215,-0.157054,1
0.186817,-0.498780,2
0.658539,-0.714694,1
0.562475,-0.133275,2
0.508552,-0.189673,2
0.958106,-0.034550,1
0.117324,-0.938697,1
0.101471,-0.561476,2
-0.003447,-1.048910,1
0.089460,-1.003716,1
0.361133,-0.987243,1
0.319202,-0.394574,2
0.888007,-0.482336,1
0.897048,-0.349512,1
0.481860,-0.043400,2
0.014457,-0.944620,1
0.955495,-0.275767,1
0.218426,-0.382162,2
0.020233,-0.572553,2
0.495099,-0.175766,2
0.408572,-0.163541,2
0.064348,-0.563122,2
0.125548,-0.949652,1
1.044123,-0.025424,1
0.057945,-0.434150,2
0.969090,-0.485423,1
0.499285,-0.096958,2
0.196303,-0.459386,2
0.320087,-0.461611,2
0.900857,-0.402237,1
0.515285,-0.075711,2
0.169517,-0.439936,2
0.168420,-0.439254,2
0.508531,-0.949473,1
0.959385,-0.320217,1
0.314949,-0.494305,2
0.797652,-0.581532,1
0.092813,-0.556625,2
0.966710,-0.240271,1
0.853741,-0.511125,1
0.410033,-0.279979,2
0.063445,-0.510609,2
0.855426,-0.553246,1
0.970467,-0.409155,1
0.354789,-0.275151,2
0.388166,-0.242022,2
0.313085,-0.185342,2
0.249121,-1.031750,1
0.219233,-0.445604,2
0.899228,-0.607614,1
0.439411,-0.912543,1
0.930104,-0.377327,1
0.556377,-0.097115,2
0.386508,-0.295882,2
0.449955,-0.358273,2
0.968994,-0.281168,1
0.293256,-0.498327,2
0.163718,-0.426396,2
0.428513,-0.169097,2
0.241499,-0.945189,1
0.303343,-0.936754,1
0.269482,-0.332594,2
0.079869,-0.542105,2
0.940660,-0.228290,1
0.323149,-0.290763,2
0.448378,-0.090115,2
0.404503,-0.070129,2
0.042469,-0.500340,2
0.325087,-0.298383,2
0.029354,-0.536723,2
0.709607,-0.653795,1
0.828298,-0.691712,1
0.127535,-0.527516,2
-0.007075,-0.433411,2
0.980232,-0.076143,1
0.443631,-0.167360,2
0.999980,-0.101100,1
0.935582,-0.313263,1
0.043926,-0.431111,2
0.323189,-0.389611,2
0.750650,-0.680302,1
0.476304,-0.185882,2
0.446928,-0.148968,2
1.016386,-0.132563,1
0.996675,-0.364120,1
0.968073,-0.483903,1
0.444444,-0.249685,2
0.995412,-0.086084,1
0.924125,-0.251145,1
0.270555,-0.423779,2
0.386068,-0.275595,2
0.872691,-0.559725,1
0.179221,-0.428584,2
0.018955,-0.533055,2
0.496348,-0.370145,2
0.740628,-0.731721,1
0.190533,-0.507340,2
0.124144,-0.458169,2
0.365945,-0.140569,2
0.391043,-0.128444,2
-0.010926,-0.970828,1
0.380463,-0.160747,2
0.384095,-0.338746,2
0.508617,-0.868642,1
0.233133,-0.370209,2
0.003078,-0.502048,2
0.896157,-0.330989,1
0.428411,-0.147403,2
0.262956,-0.889726,1
0.002647,-1.027767,1
0.251481,-0.440181,2
0.937187,-0.178483,1
0.279958,-0.370582,2
0.378722,-0.256398,2
0.453213,-0.329432,2
0.526469,-0.868067,1
0.862849,-0.269549,1
0.492978,-0.024189,2
0.013910,-0.452905,2
0.038746,-0.489791,2
0.236947,-1.001030,1
1.049244,-0.353607,1
0.070487,-0.495088,2
0.494674,-0.071971,2
0.339760,-0.889380,1
0.764632,-0.706592,1
0.140108,-0.467850,2
0.952132,-0.426308,1
0.223299,-0.530716,2
0.603180,-0.694172,1
0.477960,-0.910662,1
0.499893,-0.287531,2
0.292263,-0.471795,2
0.584808,-0.824042,1
0.193333,-0.444605,2
0.310897,-0.383631,2
0.242657,-0.539968,2
0.185214,-0.452464,2
0.460114,-0.063725,2
0.101079,-0.966703,1
0.665361,-0.911655,1
0.725933,-0.707741,1
0.976932,-0.334188,1
0.968625,-0.296946,1
-0.007998,-0.412632,2
0.165420,-0.551364,2
0.936224,-0.123503,1
0.362108,-0.369860,2
0.547912,-0.815524,1
0.707548,-0.728656,1
0.419574,-0.029618,2
0.059205,-0.456565,2
0.526262,-0.178583,2
0.282856,-0.198836,2
0.416811,-0.237252,2
0.140533,-0.558890,2
0.526490,-0.031553,2
0.784956,-0.487593,1
0.311374,-0.364510,2
0.694790,-0.763106,1
0.801431,-0.550780,1
0.568210,-0.853765,1
0.594127,-0.856597,1
0.163790,-0.472452,2
0.950437,-0.300269,1
0.478053,-0.105006,2
0.769818,-0.646704,1
0.055904,-1.059505,1
0.308481,-0.354938,2
0.491460,-0.983099,1
0.992465,-0.129257,1
0.389051,-0.439854,2
0.410388,-0.350870,2
0.768966,-0.759941,1
0.423397,-0.333789,2
0.132497,-0.935711,1
0.487506,-0.052868,2
0.427164,-0.334259,2
0.371210,-0.242810,2
0.048475,-0.508406,2
0.314627,-0.327582,2
0.943975,-0.520392,1
0.437403,-0.198395,2
0.083569,-0.989508,1
0.069040,-0.503765,2
0.988653,-0.431741,1
0.589753,-0.738827,1
0.399329,-0.255571,2
0.299409,-0.880758,1
0.014011,-0.472820,2
0.463828,-0.181876,2
0.344339,-0.411970,2
0.552153,-0.885434,1
0.361772,-0.977702,1
0.077408,-0.475894,2
0.378040,-0.355374,2
0.509056,-0.044320,2
0.441534,-0.193942,2
0.407161,-0.279047,2
0.392909,-0.287077,2
0.350976,-0.277026,2
0.323330,-0.351538,2
0.268971,-0.296389,2
0.186415,-0.351693,2
0.158841,-0.991947,1
0.505417,-0.193180,2
0.555558,-0.155509,2
0.935675,-0.362501,1
0.266344,-0.945195,1
0.466934,-0.982349,1
0.221774,-0.481425,2
0.232016,-0.366356,2
1.070761,-0.335469,1
0.365236,-0.994680,1
0.969395,-0.101924,1
0.181384,-0.508355,2
0.312441,-0.488334,2
0.648174,-0.649033,1
0.519386,-0.890073,1
0.901610,-0.260995,1
0.208790,-0.470288,2
0.517381,-0.258125,2
-0.014207,-0.955400,1
0.429593,-0.193861,2
0.332753,-0.328066,2
0.871413,-0.451659,1
0.980311,-0.440140,1
0.372143,-0.979326,1
0.252231,-0.852195,1
0.465196,-0.299148,2
0.265682,-0.904593,1
0.346112,-0.856776,1
0.851326,-0.783592,-1
0.278405,-0.466458,2
0.270207,-0.426730,2
0.325993,-0.858121,1
0.031417,-0.484319,2
0.550659,-0.819429,1
0.183392,-0.488994,2
0.583502,-0.804045,1
0.873382,-0.474311,1
0.283374,-0.481190,2
0.829789,-0.535626,1
0.431221,-0.006727,2
0.677628,-0.561328,1
0.376870,-0.343215,2
0.098829,-0.458707,2
1.040600,-0.080327,1
0.354432,-0.357583,2
0.704028,-0.672788,1
0.237833,-0.436211,2
0.515399,-0.769904,1
0.291283,-0.367503,2
0.385468,-0.415074,2
0.496770,-0.982685,1
0.238970,-1.015849,1
0.137244,-0.908183,1
0.126117,-1.115542,1
0.963169,-0.176032,1
0.969662,-0.345035,1
0.486592,-0.191459,2
0.284326,-0.410846,2
0.718501,-0.848832,1
0.038989,-0.528194,2
0.729068,-0.647813,1
0.262159,-0.463401,2
0.261809,-0.408494,2
0.811449,-0.456409,1
0.436437,-0.344889,2
0.246897,-0.993578,1
0.503805,-0.103708,2
0.458032,-0.244859,2
0.057359,-0.488288,2
0.416501,-0.063837,2
0.430952,-0.801154,1
0.513738,-0.233390,2
0.173265,-0.502709,2
0.002827,-0.903479,1
0.402972,-0.108081,2
0.494093,-0.882150,1
0.424888,-0.209295,2
0.927679,-0.203235,1
0.577312,-0.046083,2
0.033665,-0.567707,2
0.281121,-0.228052,2
0.217954,-0.462760,2
0.374252,-0.383583,2
0.357694,-0.443970,2
0.413506,-0.154030,2
0.410079,-0.880045,1
0.123501,-0.483204,2
0.560810,-0.820074,1
0.391987,-0.937831,1
0.465816,-0.291499,2
0.384878,-0.296564,2
0.693266,-0.658374,1
0.483672,-0.185136,2
0.027862,-0.920027,1
0.018390,-0.492063,2
0.927368,-0.321139,1
0.507865,-0.281585,2
0.052839,-0.598292,2
0.426392,-0.181723,2
0.177508,-0.488279,2
0.391972,-0.922653,1
0.134018,-0.545309,2
1.007571,-0.242953,1
0.217718,-0.485000,2
0.587542,-0.013079,2
0.923289,-0.325980,1
0.337875,-0.433687,2
0.174180,-0.377793,2
0.537934,-0.163684,2
0.351744,-0.391374,2
0.144650,-0.973890,1
0.033133,-0.981127,1
1.014239,-0.057448,1
0.545946,-0.107319,2
0.531873,-0.158010,2
0.318876,-0.874220,1
0.515438,-0.216464,2
0.130629,-0.461898,2
0.333383,-0.478910,2
0.804985,-0.495249,1
0.953729,-0.360786,1
0.077514,-0.474247,2
0.555368,-0.038966,2
0.225048,-0.996327,1
0.965138,-0.504005,1
0.171531,-0.475400,2
0.971130,-0.043023,1
-0.006598,-0.524749,2
0.526808,-0.887017,1
0.579711,-0.839368,1
0.221552,-0.992086,1
0.391653,-0.327189,2
0.369158,-0.324068,2
0.457817,-0.034135,2
0.948744,-0.428197,1
0.400125,-0.134473,2
0.502074,-0.267814,2
0.977361,-0.116983,1
0.507005,-0.207915,2
0.185611,-0.477874,2
0.496730,-0.025440,2
0.503408,-0.249199,2
0.217945,-1.039377,1
0.144155,-1.047078,1
0.328360,-0.351502,2
0.189770,-1.005719,1
0.350236,-0.161200,2
0.859965,-0.474516,1
1.000706,-0.313886,1
0.585968,-0.847508,1
0.090746,-0.520030,2
0.108755,-0.396134,2
0.379957,-0.302924,2
0.002598,-0.470003,2
0.407846,-0.281010,2
0.121653,-0.479944,2
0.278871,-0.439370,2
0.417249,-0.273702,2
0.400840,-0.186716,2
0.472007,-0.290200,2
0.033662,-0.898592,1
0.682078,-0.799648,1
0.994315,-0.241888,1
0.013356,-0.517174,2
0.200492,-1.008114,1
0.943233,-0.059678,1
0.141764,-0.533149,2
0.268833,-0.929057,1
0.301440,-0.418453,2
0.145357,-0.540459,2
0.168266,-1.006087,1
0.744475,-0.642104,1
0.651952,-0.814812,1
0.561618,-0.075605,2
1.075002,-0.028770,1
0.106894,-0.505123,2
0.879645,-0.449532,1
0.492716,-0.054517,2
0.180004,-0.524976,2
0.495131,-0.007760,2
0.868594,-0.622077,1
1.038224,-0.245476,1
0.065322,-0.440766,2
0.392038,-1.015497,1
0.867001,-0.480150,1
0.954765,-0.066364,1
0.555228,-0.806660,1
0.309954,-0.921991,1
0.307019,-0.361187,2
-0.011672,-0.523417,2
0.292130,-0.998149,1
1.004957,-0.033958,1
1.055788,-0.054592,1
0.558864,-0.766182,1
0.205709,-0.400659,2
0.485778,-0.027655,2
0.287255,-0.404052,2
0.875567,-0.299943,1
0.743606,-0.744343,1
0.238900,-0.450253,2
0.149832,-0.581441,2
0.660065,-0.863770,1
0.272951,-0.988586,1
0.082941,-0.484808,2
0.111909,-0.502456,2
0.036351,-0.448954,2
0.639198,-0.886391,1
0.571181,-0.822644,1
0.410181,-0.224644,2
0.826426,-0.477479,1
0.344915,-0.360433,2
0.953531,-0.372942,1
0.977031,-0.265999,1
0.382874,-0.192458,2
0.187561,-0.464655,2
0.152505,-0.420226,2
0.947172,-0.242064,1
0.493775,-0.889193,1
0.731259,-0.668858,1
1.091913,-0.016212,1
0.453396,-0.862497,1
0.220164,-1.011795,1
0.908555,-0.412586,1
0.424532,-0.907681,1
0.485573,-0.163310,2
0.680464,-0.615529,1
-0.008360,-0.936469,1
0.925170,-0.316551,1
1.015523,-0.280761,1
0.342796,-0.983984,1
0.597129,-0.808728,1
0.339836,-0.940029,1
0.086932,-0.434637,2
0.526174,-0.014557,2
0.343880,-0.976497,1
0.185158,-0.933154,1
0.559472,-0.660074,1
0.297976,-0.322563,2
0.373008,-0.265513,2
0.165100,-0.963881,1
0.358560,-0.160833,2
0.098761,-0.599321,2
0.377765,-0.260072,2
0.417518,-0.071431,2
0.685762,-0.773448,1
0.073379,-0.481727,2
0.416141,-0.309412,2
0.643497,-0.721955,1
0.328915,-0.512736,2
0.078801,-0.392298,2
0.056144,-0.497617,2
0.092793,-0.502991,2
0.235992,-0.989020,1
0.470213,-0.899989,1
0.986017,-0.241310,1
0.146256,-0.464719,2
0.487839,-0.075628,2
0.822652,-0.607574,1
0.884439,-0.537251,1
1.017356,-0.053574,1
0.352730,-0.958444,1
0.474273,-0.339033,2
0.317546,-0.903050,1
0.468700,-0.168078,2
0.602852,-0.765816,1
0.595414,-0.739421,1
0.740000,-0.501757,1
0.797418,-0.350494,1
0.194883,-0.419727,2
0.040426,-0.459139,2
0.376923,-0.163134,2
0.462934,-0.135590,2
0.051567,-0.542331,2
0.113396,-0.388066,2
0.747313,-0.652892,1
0.336758,-0.418448,2
0.476241,-0.025554,2
